"","X..","X.DateOccur.","X.Count.","X.Crime.","X.District.","X.Neighborhood.","X.XCoord.","X.YCoord."
"35475","""35475""","""09/02/2015 10:19""",1,265321,3,34,907189.5,1013900
"35476","""35476""","""09/02/2015 11:00""",1,51112,6,74,897695.6,1049912
"35477","""35477""","""09/02/2015 11:16""",1,266999,2,29,893969.3,1014462
"35478","""35478""","""09/02/2015 11:30""",1,250000,4,35,867674.4,980041.9
"35479","""35479""","""09/02/2015 11:30""",1,151110,1,16,893345.4,996496.1
"35480","""35480""","""09/02/2015 11:42""",1,265321,3,30,894014.4,1005193
"35481","""35481""","""09/02/2015 11:45""",1,241100,5,47,881596.2,1025069
"35482","""35482""","""09/02/2015 11:50""",1,265321,3,30,898584.6,1005182
"35483","""35483""","""09/02/2015 11:55""",1,265321,3,25,893775.8,1007148
"35484","""35484""","""09/02/2015 12:00""",1,51322,6,68,901201.1,1035460
"35485","""35485""","""09/02/2015 12:02""",1,250000,4,35,908573,1017165
"35486","""35486""","""09/02/2015 12:29""",1,63701,1,1,888524.2,991611.8
"35487","""35487""","""09/02/2015 12:29""",1,182999,3,30,899038.4,1008856
"35488","""35488""","""09/02/2015 12:30""",1,66701,1,2,889095.4,988003.7
"35489","""35489""","""09/02/2015 12:35""",1,182400,5,58,893423.7,1025396
"35490","""35490""","""09/02/2015 13:00""",1,51312,3,16,893877.8,1000579
"35491","""35491""","""09/02/2015 13:00""",1,41011,6,79,898344.4,1050289
"35492","""35492""","""09/02/2015 13:00""",1,41011,6,79,898344.4,1050289
"35493","""35493""","""09/02/2015 13:00""",1,41011,6,79,898344.4,1050289
"35494","""35494""","""09/02/2015 13:00""",1,65701,0,0,0,0
"35495","""35495""","""09/02/2015 13:00""",1,265321,6,64,905057.5,1037667
"35496","""35496""","""09/02/2015 13:02""",1,115100,1,17,895698.7,997336.6
"35497","""35497""","""09/02/2015 13:10""",1,266999,1,17,897347.1,999530.2
"35498","""35498""","""09/02/2015 13:15""",1,178200,4,36,0,0
"35499","""35499""","""09/02/2015 13:20""",1,64601,6,69,894612.6,1037272
"35500","""35500""","""09/02/2015 13:30""",1,182400,6,76,891028.2,1046565
"35501","""35501""","""09/02/2015 13:30""",1,266510,5,57,895415.7,1029433
"35502","""35502""","""09/02/2015 13:30""",1,182400,4,36,905455.4,1018670
"35503","""35503""","""09/02/2015 13:44""",1,266999,6,71,894542.1,1038824
"35504","""35504""","""09/02/2015 13:44""",1,91114,6,71,894542.1,1038824
"35505","""35505""","""09/02/2015 13:50""",1,130000,6,68,896913.8,1032465
"35506","""35506""","""09/02/2015 14:00""",1,71013,6,69,894575.5,1034235
"35507","""35507""","""09/02/2015 14:00""",1,266999,1,16,892640.9,999106.9
"35508","""35508""","""09/02/2015 14:00""",1,265321,2,43,874564.1,1015335
"35509","""35509""","""09/02/2015 14:05""",1,182130,2,14,883426,1005120
"35510","""35510""","""09/02/2015 14:30""",1,121000,2,8,878653.4,1004650
"35511","""35511""","""09/02/2015 14:30""",1,64701,6,76,888999.9,1045286
"35512","""35512""","""09/02/2015 14:34""",1,182250,4,35,906589.4,1016244
"35513","""35513""","""09/02/2015 14:38""",1,229999,3,16,893003.6,1002102
"35514","""35514""","""09/02/2015 15:00""",1,265321,6,73,890411.1,1048576
"35515","""35515""","""09/02/2015 15:00""",1,142320,5,48,880401.1,1029594
"35516","""35516""","""09/02/2015 15:03""",1,41011,1,16,893192.1,1003272
"35517","""35517""","""09/02/2015 15:03""",1,41011,1,16,893192.1,1003272
"35518","""35518""","""09/02/2015 15:20""",1,41014,6,76,890288.4,1048310
"35519","""35519""","""09/02/2015 15:30""",1,142320,2,8,877386.6,1003765
"35520","""35520""","""09/02/2015 15:30""",1,64601,4,35,909520.3,1018744
"35521","""35521""","""09/02/2015 15:40""",1,63701,2,15,886045.3,1008369
"35522","""35522""","""09/02/2015 15:40""",1,266999,2,15,886045.3,1008369
"35523","""35523""","""09/02/2015 16:15""",1,265321,4,35,908469.1,1016824
"35524","""35524""","""09/02/2015 16:20""",1,91113,5,48,882553.3,1027824
"35525","""35525""","""09/02/2015 16:20""",1,41011,4,63,906058.9,1025726
"35526","""35526""","""09/02/2015 16:25""",1,151110,6,70,887043.9,1043351
"35527","""35527""","""09/02/2015 16:30""",1,64701,6,74,897647.8,1046589
"35528","""35528""","""09/02/2015 16:35""",1,265321,1,16,891878.3,1001474
"35529","""35529""","""09/02/2015 16:36""",1,67701,3,24,899257.3,1010172
"35530","""35530""","""09/02/2015 17:00""",1,65701,4,59,898867.5,1027103
"35531","""35531""","""09/02/2015 17:00""",1,142320,1,4,882999.1,997819.3
"35532","""35532""","""09/02/2015 17:18""",1,265321,3,21,906483.4,1012252
"35533","""35533""","""09/02/2015 17:38""",1,182999,1,2,888035.9,986508.1
"35534","""35534""","""09/02/2015 17:52""",1,265321,5,50,882281,1034374
"35535","""35535""","""09/02/2015 18:00""",1,71040,2,14,884954,1004801
"35536","""35536""","""09/02/2015 18:00""",1,265321,2,41,880915.1,1017013
"35537","""35537""","""09/02/2015 18:00""",1,264100,6,72,891928.4,1041554
"35538","""35538""","""09/02/2015 18:00""",1,64601,4,35,909518.1,1017323
"35539","""35539""","""09/02/2015 18:00""",1,69602,6,79,899207.4,1051607
"35540","""35540""","""09/02/2015 18:05""",1,265321,6,76,889595.8,1047630
"35541","""35541""","""09/02/2015 18:20""",1,142320,4,59,901112.3,1021610
"35542","""35542""","""09/02/2015 18:30""",1,265321,3,21,905563.6,1011218
"35543","""35543""","""09/02/2015 18:30""",1,66701,6,69,895362.3,1033087
"35544","""35544""","""09/02/2015 18:31""",1,265321,6,74,898353.4,1052095
"35545","""35545""","""09/02/2015 18:40""",1,265321,6,79,899958.6,1038855
"35546","""35546""","""09/02/2015 18:50""",1,44012,1,17,894746.1,999716.7
"35547","""35547""","""09/02/2015 18:58""",1,41011,1,5,887077.4,1001686
"35548","""35548""","""09/02/2015 18:58""",1,41011,1,5,887077.4,1001686
"35549","""35549""","""09/02/2015 19:00""",1,65701,2,15,887549.8,1009077
"35550","""35550""","""09/02/2015 19:30""",1,67701,6,74,894481.3,1051455
"35551","""35551""","""09/02/2015 19:30""",1,69702,4,77,896952.9,1021783
"35552","""35552""","""09/02/2015 19:39""",1,32411,3,19,898043,1002635
"35553","""35553""","""09/02/2015 20:00""",1,66701,5,48,877200.9,1028043
"35554","""35554""","""09/02/2015 20:00""",1,115200,4,36,906055.1,1019109
"35555","""35555""","""09/02/2015 20:00""",1,142320,3,30,894455.9,1005176
"35556","""35556""","""09/02/2015 20:13""",1,151110,4,67,901258.3,1029801
"35557","""35557""","""09/02/2015 20:20""",1,265321,2,12,883021.1,1012126
"35558","""35558""","""09/02/2015 20:30""",1,178200,4,35,0,0
"35559","""35559""","""09/02/2015 20:45""",1,265321,6,67,900259.9,1033491
"35560","""35560""","""09/02/2015 20:45""",1,51221,1,6,880879.3,1000062
"35561","""35561""","""09/02/2015 21:00""",1,44012,4,37,896967.2,1018973
"35562","""35562""","""09/02/2015 21:00""",1,71013,3,33,904224.6,1012604
"35563","""35563""","""09/02/2015 21:00""",1,130000,2,9,878321.8,1009240
"35564","""35564""","""09/02/2015 21:00""",1,64701,5,38,891573.2,1021881
"35565","""35565""","""09/02/2015 21:05""",1,130000,5,50,882205.6,1035839
"35566","""35566""","""09/02/2015 21:12""",1,182400,3,16,893237.9,1002057
"35567","""35567""","""09/02/2015 21:14""",1,250000,4,35,908223.8,1016086
"35568","""35568""","""09/02/2015 21:22""",1,250000,4,35,908563.8,1015732
"35569","""35569""","""09/02/2015 21:30""",1,65701,1,2,888355.9,988955.1
"35570","""35570""","""09/02/2015 21:30""",1,51312,5,50,884511.9,1038934
"35571","""35571""","""09/02/2015 21:40""",1,36421,5,51,888174.5,1029422
"35572","""35572""","""09/02/2015 21:45""",1,250000,4,35,907684.7,1015262
"35573","""35573""","""09/02/2015 21:51""",1,250000,4,35,908252.1,1014911
"35574","""35574""","""09/02/2015 22:00""",1,65701,4,35,906638.1,1018315
"35575","""35575""","""09/02/2015 22:00""",1,65701,1,16,892163.2,997201.8
"35576","""35576""","""09/02/2015 22:00""",1,67701,3,25,894539.3,1005907
"35577","""35577""","""09/02/2015 22:00""",1,69602,3,22,900534.2,1008649
"35578","""35578""","""09/02/2015 22:00""",1,51330,5,56,896510.8,1028416
"35579","""35579""","""09/02/2015 22:02""",1,250000,4,35,907343.1,1016083
"35580","""35580""","""09/02/2015 22:19""",1,250000,4,35,908726.5,1016736
"35581","""35581""","""09/02/2015 22:25""",1,142320,3,16,895494.6,1002046
"35582","""35582""","""09/02/2015 22:28""",1,41011,3,16,894966.1,1002324
"35583","""35583""","""09/02/2015 22:28""",1,41011,3,16,894966.1,1002324
"35584","""35584""","""09/02/2015 22:30""",1,65701,1,4,882853.8,992647.8
"35585","""35585""","""09/02/2015 22:30""",1,64701,4,36,903489.9,1019783
"35586","""35586""","""09/02/2015 22:30""",1,65701,3,30,898503.1,1007117
"35587","""35587""","""09/02/2015 22:30""",1,265321,5,52,887519.5,1032062
"35588","""35588""","""09/02/2015 22:38""",1,69703,4,36,905209.3,1017077
"35589","""35589""","""09/02/2015 23:00""",1,64701,4,35,909672.4,1017467
"35590","""35590""","""09/02/2015 23:00""",1,64701,5,38,891003.2,1022037
"35591","""35591""","""09/02/2015 23:05""",1,31111,3,25,896993.7,1010017
"35592","""35592""","""09/02/2015 23:05""",1,151110,5,50,885534.4,1033640
"35593","""35593""","""09/02/2015 23:15""",1,62701,6,70,889231.6,1036274
"35594","""35594""","""09/02/2015 23:21""",1,266999,5,50,882087.8,1035986
"35595","""35595""","""09/02/2015 23:30""",1,71030,6,69,893242.6,1034494
"35596","""35596""","""09/02/2015 23:37""",1,263299,4,35,907901.1,1016212
"35597","""35597""","""09/02/2015 23:38""",1,67601,3,33,904108.4,1013424
"35598","""35598""","""09/02/2015 23:55""",1,142320,4,59,899200,1028841
"35599","""35599""","""09/03/2015 00:01""",1,71030,6,56,898298.8,1030487
"35600","""35600""","""09/03/2015 00:01""",1,71013,6,72,889972.5,1041761
"35601","""35601""","""09/03/2015 00:01""",1,51322,1,4,882297.5,995857.5
"35602","""35602""","""09/03/2015 00:05""",1,71030,6,56,896768.6,1031090
"35603","""35603""","""09/03/2015 00:23""",1,52212,6,76,890633.7,1045066
"35604","""35604""","""09/03/2015 00:25""",1,151110,2,7,880738.2,1004655
"35605","""35605""","""09/03/2015 00:45""",1,263820,4,35,908096.1,1018265
"35606","""35606""","""09/03/2015 01:54""",1,142320,4,63,905261.1,1027578
"35607","""35607""","""09/03/2015 02:51""",1,44012,4,36,906498.3,1019221
"35608","""35608""","""09/03/2015 03:00""",1,31111,4,62,908041.5,1020183
"35609","""35609""","""09/03/2015 03:02""",1,69602,4,64,910043.9,1021123
"35610","""35610""","""09/03/2015 03:20""",1,91114,5,38,890588.5,1021840
"35611","""35611""","""09/03/2015 04:00""",1,65601,4,35,909766.3,1018424
"35612","""35612""","""09/03/2015 05:13""",1,142320,3,21,904006.3,1008540
"35613","""35613""","""09/03/2015 06:29""",1,51122,3,19,897290,1005269
"35614","""35614""","""09/03/2015 06:42""",1,142320,1,3,889955.6,996379.8
"35615","""35615""","""09/03/2015 06:50""",1,51122,1,1,890331.3,991270.9
"35616","""35616""","""09/03/2015 07:40""",1,265321,2,44,875507.8,1018280
"35617","""35617""","""09/03/2015 08:00""",1,51330,2,42,879308.7,1018467
"35618","""35618""","""09/03/2015 08:00""",1,51312,4,65,903868,1031084
"35619","""35619""","""09/03/2015 08:00""",1,69702,6,74,896965.3,1050176
"35620","""35620""","""09/03/2015 08:30""",1,91113,5,57,894865.7,1029224
"35621","""35621""","""09/03/2015 08:47""",1,65701,5,56,891537.5,1030834
"35622","""35622""","""09/03/2015 08:55""",1,71013,2,45,876292.1,1020572
"35623","""35623""","""09/03/2015 08:55""",-1,71013,2,45,876292.1,1020572
"35624","""35624""","""09/03/2015 09:00""",1,65701,5,48,879112.2,1028105
"35625","""35625""","""09/03/2015 09:05""",1,91114,4,36,902420.1,1019281
"35626","""35626""","""09/03/2015 09:19""",1,265321,3,23,899889.1,1012426
"35627","""35627""","""09/03/2015 09:30""",1,67701,5,48,879425.1,1031441
"35628","""35628""","""09/03/2015 10:00""",1,142320,3,30,899017.5,1008719
"35629","""35629""","""09/03/2015 10:00""",1,31111,6,73,894194.1,1051081
"35630","""35630""","""09/03/2015 10:00""",1,64601,2,82,882556.8,1023450
"35631","""35631""","""09/03/2015 10:30""",1,52312,5,57,896486.2,1028855
"35632","""35632""","""09/03/2015 10:45""",1,142320,5,56,891670.3,1030879
"35633","""35633""","""09/03/2015 10:49""",1,65701,4,59,899394.4,1023786
"35634","""35634""","""09/03/2015 11:00""",1,266510,1,1,892407.1,996131.7
"35635","""35635""","""09/03/2015 11:00""",1,71013,4,36,904155.3,1019609
"35636","""35636""","""09/03/2015 11:00""",1,64601,4,36,905998.6,1019848
"35637","""35637""","""09/03/2015 11:00""",1,51122,2,42,880554.1,1017361
"35638","""35638""","""09/03/2015 11:00""",1,67701,6,64,905629.8,1035403
"35639","""35639""","""09/03/2015 11:05""",1,63701,2,8,878653.4,1004650
"35640","""35640""","""09/03/2015 11:05""",1,266999,2,8,878653.4,1004650
"35641","""35641""","""09/03/2015 11:22""",1,65701,5,78,880901.9,1033888
"35642","""35642""","""09/03/2015 11:30""",1,151110,6,72,890504.4,1044406
"35643","""35643""","""09/03/2015 11:30""",1,91114,4,61,906189.8,1022184
"35644","""35644""","""09/03/2015 12:00""",1,51312,5,48,883810.1,1029392
"35645","""35645""","""09/03/2015 12:00""",1,151110,1,4,882297.5,995857.5
"35646","""35646""","""09/03/2015 12:00""",1,51330,3,16,896676.1,1001190
"35647","""35647""","""09/03/2015 12:15""",1,266999,4,61,906189.8,1022184
"35648","""35648""","""09/03/2015 12:45""",1,142320,2,82,879171.8,1021684
"35649","""35649""","""09/03/2015 12:45""",1,266510,5,50,885431.6,1032229
"35650","""35650""","""09/03/2015 13:00""",1,51322,6,68,896669.5,1033878
"35651","""35651""","""09/03/2015 13:10""",1,115400,1,5,888700.4,997705.3
"35652","""35652""","""09/03/2015 13:15""",1,265321,2,44,875494.5,1018201
"35653","""35653""","""09/03/2015 13:31""",1,36111,5,38,892822,1021958
"35654","""35654""","""09/03/2015 13:35""",1,142320,3,25,895939.9,1008170
"35655","""35655""","""09/03/2015 13:45""",1,63701,5,50,888884.8,1036000
"35656","""35656""","""09/03/2015 14:55""",1,41013,4,60,902725.4,1026720
"35657","""35657""","""09/03/2015 14:55""",1,41013,4,60,902725.4,1026720
"35658","""35658""","""09/03/2015 15:00""",1,91123,6,71,894240.5,1040902
"35659","""35659""","""09/03/2015 15:00""",1,65701,1,1,892468.6,992838.9
"35660","""35660""","""09/03/2015 15:10""",1,64601,4,60,904376.3,1026273
"35661","""35661""","""09/03/2015 15:31""",1,266999,4,67,901979.7,1030386
"35662","""35662""","""09/03/2015 15:39""",1,265321,3,33,904585.4,1014090
"35663","""35663""","""09/03/2015 15:56""",1,263299,3,18,898140.1,1000884
"35664","""35664""","""09/03/2015 16:00""",1,51322,1,17,895055.7,995390.9
"35665","""35665""","""09/03/2015 16:00""",1,71013,6,71,893672.6,1041699
"35666","""35666""","""09/03/2015 16:00""",1,69602,5,49,884366.6,1029101
"35667","""35667""","""09/03/2015 16:00""",1,66701,1,7,882350.8,1003633
"35668","""35668""","""09/03/2015 16:00""",1,64601,2,9,879159.6,1009902
"35669","""35669""","""09/03/2015 16:00""",1,142320,4,77,898384.4,1021160
"35670","""35670""","""09/03/2015 16:09""",1,151130,3,20,907502.5,1012809
"35671","""35671""","""09/03/2015 16:30""",1,65701,1,2,888814.2,989333.8
"35672","""35672""","""09/03/2015 16:30""",1,72113,2,29,894445.8,1017137
"35673","""35673""","""09/03/2015 16:33""",1,266999,4,67,901816.9,1030392
"35674","""35674""","""09/03/2015 16:57""",1,41011,6,66,904043.2,1034329
"35675","""35675""","""09/03/2015 17:00""",1,67701,6,56,892307.4,1032232
"35676","""35676""","""09/03/2015 17:00""",1,65701,4,60,904418.8,1025992
"35677","""35677""","""09/03/2015 17:00""",1,142320,6,69,893986.8,1037016
"35678","""35678""","""09/03/2015 17:00""",1,64601,3,22,900144.8,1005248
"35679","""35679""","""09/03/2015 17:01""",1,67701,5,38,893199.2,1021854
"35680","""35680""","""09/03/2015 17:33""",1,250000,4,65,906367.1,1029962
"35681","""35681""","""09/03/2015 17:35""",1,91113,2,15,891359.1,1004194
"35682","""35682""","""09/03/2015 17:45""",1,41011,1,16,893358.1,999917.8
"35683","""35683""","""09/03/2015 17:55""",1,71013,5,78,881259.9,1034806
"35684","""35684""","""09/03/2015 18:00""",1,265321,3,21,902145.8,1007651
"35685","""35685""","""09/03/2015 18:00""",1,67601,2,13,882564.6,1008801
"35686","""35686""","""09/03/2015 18:30""",1,65701,4,37,899205,1020595
"35687","""35687""","""09/03/2015 18:30""",1,92000,2,9,874773,1004098
"35688","""35688""","""09/03/2015 18:35""",1,241100,4,35,908754.8,1015470
"35689","""35689""","""09/03/2015 18:40""",1,69602,5,50,887056.5,1037340
"35690","""35690""","""09/03/2015 18:40""",1,178100,4,35,0,0
"35691","""35691""","""09/03/2015 18:40""",1,64701,2,81,889728.5,1009955
"35692","""35692""","""09/03/2015 18:45""",1,91113,5,57,894071.9,1029178
"35693","""35693""","""09/03/2015 18:59""",1,41011,6,70,884610.9,1039776
"35694","""35694""","""09/03/2015 19:00""",1,182400,5,51,887590.2,1026937
"35695","""35695""","""09/03/2015 19:00""",1,67701,5,78,885528.2,1031203
"35696","""35696""","""09/03/2015 19:00""",1,64701,4,36,905008.9,1019615
"35697","""35697""","""09/03/2015 19:18""",1,91303,2,15,890990.9,1008803
"35698","""35698""","""09/03/2015 19:30""",1,31111,4,35,909128.7,1018589
"35699","""35699""","""09/03/2015 19:30""",1,65601,5,57,894695,1027197
"35700","""35700""","""09/03/2015 19:35""",1,241100,3,21,904988.4,1010970
"35701","""35701""","""09/03/2015 19:45""",1,64701,4,37,898167.7,1020310
"35702","""35702""","""09/03/2015 19:50""",1,265321,6,72,892322.9,1042727
"35703","""35703""","""09/03/2015 19:50""",1,91114,4,60,905136.8,1025229
"35704","""35704""","""09/03/2015 21:00""",1,51212,5,38,892922.9,1022865
"35705","""35705""","""09/03/2015 21:00""",1,41014,3,16,894345.4,1002374
"35706","""35706""","""09/03/2015 21:00""",1,41014,3,16,894345.4,1002374
"35707","""35707""","""09/03/2015 21:00""",1,71040,6,69,892025.8,1035390
"35708","""35708""","""09/03/2015 21:00""",1,265321,1,5,885799.2,997547.7
"35709","""35709""","""09/03/2015 21:00""",1,41014,3,16,894345.4,1002374
"35710","""35710""","""09/03/2015 21:15""",1,241100,3,16,893237.9,1002057
"35711","""35711""","""09/03/2015 21:25""",1,130000,6,74,897301.9,1052101
"35712","""35712""","""09/03/2015 21:25""",1,35111,5,50,885556.4,1038533
"35713","""35713""","""09/03/2015 21:30""",1,151110,3,19,894283.8,1003186
"35714","""35714""","""09/03/2015 21:30""",1,65601,3,22,900481.9,1005607
"35715","""35715""","""09/03/2015 21:35""",1,265321,4,62,909771.3,1021248
"35716","""35716""","""09/03/2015 21:37""",1,265321,6,69,897826.8,1037741
"35717","""35717""","""09/03/2015 21:40""",1,266999,5,50,885556.4,1038533
"35718","""35718""","""09/03/2015 21:45""",1,64701,4,35,908592.8,1017860
"35719","""35719""","""09/03/2015 21:50""",1,91114,3,16,894114.9,1001087
"35720","""35720""","""09/03/2015 22:00""",1,65701,1,17,895663.5,996346.1
"35721","""35721""","""09/03/2015 22:00""",1,64711,4,35,909518.1,1017323
"35722","""35722""","""09/03/2015 22:00""",1,142320,6,71,894036.4,1041674
"35723","""35723""","""09/03/2015 22:00""",1,21000,1,2,0,0
"35724","""35724""","""09/03/2015 22:10""",1,65601,4,36,904768.9,1019199
"35725","""35725""","""09/03/2015 22:15""",1,31111,5,51,887509.5,1026340
"35726","""35726""","""09/03/2015 22:30""",1,65711,2,81,890086.2,1009696
"35727","""35727""","""09/03/2015 22:30""",1,142320,4,35,909633.8,1017651
"35728","""35728""","""09/03/2015 23:00""",1,223000,5,50,887371.2,1033102
"35729","""35729""","""09/03/2015 23:00""",1,65601,6,69,896583.1,1037248
"35730","""35730""","""09/03/2015 23:00""",1,51321,5,38,886709.1,1024393
"35731","""35731""","""09/03/2015 23:00""",1,171200,4,61,0,0
"35732","""35732""","""09/03/2015 23:00""",1,65701,1,1,887135.9,989613.9
"35733","""35733""","""09/03/2015 23:10""",1,71013,1,16,889719.4,1002902
"35734","""35734""","""09/03/2015 23:15""",1,241100,3,16,895173.5,1002461
"35735","""35735""","""09/03/2015 23:30""",1,142320,4,35,909518.1,1017323
"35736","""35736""","""09/03/2015 23:45""",1,142320,2,39,889349.6,1018299
"35737","""35737""","""09/04/2013 00:01""",1,121000,5,38,892707.3,1021837
"35738","""35738""","""09/04/2015 00:01""",1,115400,4,65,905864.7,1028989
"35739","""35739""","""09/04/2015 00:15""",1,41011,6,75,904756.1,1059144
"35740","""35740""","""09/04/2015 00:40""",1,71013,6,71,896051,1038829
"35741","""35741""","""09/04/2015 01:10""",1,91113,4,63,907396.3,1023537
"35742","""35742""","""09/04/2015 01:11""",1,91114,6,74,895740,1048307
