"","DBN","School","NumTest","NumTest5th","MeanScore","MeanScore5th","L1Num","L1Num5th","L2Num","L2Num5th","L3Num","L3Num5th","L4Num","L4Num5th","L34Num","L34Num5th","L34Pct","L34Pct5th","Improv","Improv5th"
"975","28Q287","THE EMERSON SCHOOL",213,NA,282,NA,101,NA,92,NA,19,NA,1,NA,20,NA,9.4,NA,NA,NA
"976","28Q303","THE ACADEMY FOR EXCELLENCE THROUGH THE ARTS",41,NA,346,NA,0,NA,5,NA,22,NA,14,NA,36,NA,87.8,NA,NA,NA
"977","28Q310","QUEENS COLLEGIATE: A COLLEGE BOARD SCHOOL",236,NA,297,NA,68,NA,118,NA,43,NA,7,NA,50,NA,21.2,NA,NA,NA
"978","28Q332","REDWOOD MIDDLE SCHOOL",86,NA,289,NA,32,NA,44,NA,5,NA,5,NA,10,NA,11.6,NA,NA,NA
"979","28Q354","PS 354",236,66,288,281,119,42,81,19,30,3,6,2,36,5,15.3,7.6,NA,NA
"980","28Q680","QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL",272,NA,333,NA,11,NA,40,NA,109,NA,112,NA,221,NA,81.3,NA,-4,NA
"981","28Q896","YOUNG WOMEN'S LEADERSHIP SCHOOL  QUEENS",219,NA,319,NA,16,NA,73,NA,94,NA,36,NA,130,NA,59.4,NA,NA,NA
"982","29Q015","P.S. 015 JACKIE ROBINSON",209,64,299,294,72,26,84,27,44,10,9,1,53,11,25.4,17.2,-28.5,-31.4
"983","29Q033","P.S. 033 EDWARD M. FUNK",512,154,305,300,125,50,214,53,139,45,34,6,173,51,33.8,33.1,-31.2,-24.7
"984","29Q034","P.S. 034 JOHN HARVARD",264,90,300,302,75,17,128,55,46,13,15,5,61,18,23.1,20,-35.3,-38.4
"985","29Q035","P.S. 035 NATHANIEL WOODHULL",300,99,293,299,126,32,104,39,41,12,29,16,70,28,23.3,28.3,-29.1,-26.3
"986","29Q036","P.S. 036 SAINT ALBANS SCHOOL",237,63,299,298,65,16,114,36,49,10,9,1,58,11,24.5,17.5,-36.8,-47.4
"987","29Q037","CYNTHIA JENKINS SCHOOL",242,74,296,301,93,30,80,17,46,16,23,11,69,27,28.5,36.5,-10.5,3.2
"988","29Q038","P.S. 038 ROSEDALE",113,43,298,304,41,12,47,19,21,11,4,1,25,12,22.1,27.9,-34.5,-27.3
"989","29Q052","P.S. 052 QUEENS",212,55,294,299,85,20,74,18,45,14,8,3,53,17,25,30.9,-26,-15.9
"990","29Q059","I.S. 059 SPRINGFIELD GARDENS",490,NA,288,NA,204,NA,197,NA,68,NA,21,NA,89,NA,18.2,NA,-12.9,NA
"991","29Q095","P.S. 095 EASTWOOD",702,238,309,307,154,62,259,82,205,61,84,33,289,94,41.2,39.5,-21.1,-20
"992","29Q109","JEAN NUZZI INTERMEDIATE SCHOOL",944,NA,296,NA,286,NA,416,NA,204,NA,38,NA,242,NA,25.6,NA,-16.6,NA
"993","29Q116","PS/IS 116 WILLIAM C. HUGHLEY",374,73,286,283,180,40,141,25,51,8,2,0,53,8,14.2,11,-29.2,-26.6
"994","29Q118","P.S. 118 LORRAINE HANSBERRY",241,79,292,291,102,35,89,28,38,10,12,6,50,16,20.7,20.3,-40.2,-46.1
"995","29Q131","P.S. 131 ABIGAIL ADAMS",412,138,317,319,61,18,130,39,147,51,74,30,221,81,53.6,58.7,-26.5,-20.8
"996","29Q132","P.S. 132 RALPH BUNCHE",129,41,303,297,33,14,54,18,36,7,6,2,42,9,32.6,22,-31.2,-49.2
"997","29Q134","P.S. 134 HOLLIS",200,82,293,288,78,37,80,29,32,12,10,4,42,16,21,19.5,-26.4,-25.7
"998","29Q135","THE BELLAIRE SCHOOL",445,149,308,309,108,28,174,69,110,34,53,18,163,52,36.6,34.9,-33.3,-32.3
"999","29Q136","P.S. 136 ROY WILKINS",247,75,298,297,58,20,133,43,51,10,5,2,56,12,22.7,16,-24,-28.3
"1000","29Q138","P.S./ M.S.138 SUNRISE",525,81,285,276,238,49,216,23,61,7,10,2,71,9,13.5,11.1,-30.4,-42.2
"1001","29Q147","PS/MS 147 RONALD MCNAIR",429,71,292,302,169,24,164,27,79,14,17,6,96,20,22.4,28.2,-23.6,-16.4
"1002","29Q156","P.S. 156 LAURELTON",210,60,291,291,82,25,90,28,32,4,6,3,38,7,18.1,11.7,-38.8,-49.8
"1003","29Q176","P.S. 176 CAMBRIA HEIGHTS",368,101,318,314,60,16,108,36,126,28,74,21,200,49,54.3,48.5,-7.6,-17.4
"1004","29Q181","P.S. 181 BROOKFIELD",157,45,296,310,51,6,69,24,29,11,8,4,37,15,23.6,33.3,-22.3,3.6
"1005","29Q192","I.S. 192 THE LINDEN",504,NA,286,NA,227,NA,193,NA,73,NA,11,NA,84,NA,16.7,NA,-11.9,NA
"1006","29Q195","P.S. 195 WILLIAM HABERLE",302,109,292,292,128,44,109,43,50,17,15,5,65,22,21.5,20.2,-26.6,-31.9
"1007","29Q208","P.S. / I.S. 208",472,87,311,307,72,16,196,41,151,20,53,10,204,30,43.2,34.5,-27.1,-51
"1008","29Q238","I.S. 238 - SUSAN B. ANTHONY ACADEMY",1464,NA,286,NA,624,NA,606,NA,195,NA,39,NA,234,NA,16,NA,-21.7,NA
"1009","29Q251","P.S. 251 QUEENS",65,NA,309,NA,12,NA,28,NA,23,NA,2,NA,25,NA,38.5,NA,-20.2,NA
"1010","29Q259","PATHWAYS COLLEGE PREPARATORY SCHOOL: A COLLEGE BOARD SCHOOL",201,NA,299,NA,49,NA,105,NA,38,NA,9,NA,47,NA,23.4,NA,-28,NA
"1011","29Q268","PS/IS 268",336,67,305,311,61,9,154,31,88,16,33,11,121,27,36,40.3,-28.3,-27.3
"1012","29Q270","THE GORDON PARKS SCHOOL",435,86,304,305,106,23,190,33,98,20,41,10,139,30,32,34.9,-40,-39.2
"1013","29Q283","PREPARATORY ACADEMY FOR WRITERS: A COLLEGE BOARD SCHOOL",168,NA,304,NA,42,NA,72,NA,32,NA,22,NA,54,NA,32.1,NA,NA,NA
"1014","29Q289","QUEENS UNITED MIDDLE SCHOOL",147,NA,288,NA,57,NA,68,NA,17,NA,5,NA,22,NA,15,NA,NA,NA
"1015","29Q295","P.S./I.S. 295",333,60,309,316,69,9,127,23,91,16,46,12,137,28,41.1,46.7,NA,NA
"1016","29Q327","EAGLE ACADEMY FOR YOUNG MEN III",240,NA,293,NA,74,NA,125,NA,38,NA,3,NA,41,NA,17.1,NA,NA,NA
"1017","29Q355","COLLABORATIVE ARTS MIDDLE SCHOOL",426,NA,280,NA,213,NA,169,NA,42,NA,2,NA,44,NA,10.3,NA,NA,NA
"1018","29Q356","COMMUNITY VOICES MIDDLE SCHOOL",424,NA,283,NA,203,NA,179,NA,35,NA,7,NA,42,NA,9.9,NA,NA,NA
"1019","30Q002","P.S. 002 ALFRED ZIMBERG",307,92,310,313,60,16,111,35,105,33,31,8,136,41,44.3,44.6,-32.5,-21.4
"1020","30Q010","I.S. 010 HORACE GREELEY",842,NA,299,NA,228,NA,372,NA,185,NA,57,NA,242,NA,28.7,NA,-13.2,NA
"1021","30Q011","P.S. 011 KATHRYN PHELAN",715,173,307,307,180,45,246,66,171,31,118,31,289,62,40.4,35.8,-38.7,-44.8
"1022","30Q017","P.S. 017 HENRY DAVID THOREAU",212,53,286,292,99,20,65,21,36,8,12,4,48,12,22.6,22.6,-28.5,-34.7
"1023","30Q069","P.S. 069 JACKSON HEIGHTS",608,223,315,316,95,32,238,94,191,59,84,38,275,97,45.2,43.5,-34.1,-34.3
"1024","30Q070","P.S. 070",440,138,308,309,106,34,174,50,109,34,51,20,160,54,36.4,39.1,-33.3,-19.7
"1025","30Q076","P.S. 076 WILLIAM HALLET",205,58,284,285,99,28,81,22,23,8,2,0,25,8,12.2,13.8,-40,-35.6
"1026","30Q078","P.S./I.S. 78Q",195,33,316,330,33,1,76,11,47,9,39,12,86,21,44.1,63.6,-17,16.9
"1027","30Q084","P.S. 084 STEINWAY",159,39,302,307,42,6,71,20,34,11,12,2,46,13,28.9,33.3,-39.5,-43.1
"1028","30Q085","P.S. 085 JUDGE CHARLES VALLONE",219,71,324,319,37,14,57,22,55,12,70,23,125,35,57.1,49.3,-20.1,-23.1
"1029","30Q092","P.S. 092 HARRY T. STEWART SR.",392,135,283,282,219,80,124,39,45,14,4,2,49,16,12.5,11.9,-43.5,-39.9
"1030","30Q111","P.S. 111 JACOB BLACKWELL",202,25,271,265,130,18,55,7,14,0,3,0,17,0,8.4,0,-28.8,-44.3
"1031","30Q112","P.S. 112 DUTCH KILLS",209,62,291,291,85,29,81,19,33,9,10,5,43,14,20.6,22.6,-32.9,-31.3
"1032","30Q122","P.S. 122 MAMIE FAY",781,153,331,317,94,38,143,39,207,27,337,49,544,76,69.7,49.7,-14.8,-29.2
"1033","30Q126","ALBERT SHANKER SCHOOL FOR VISUAL AND PERFORMING ARTS",543,NA,291,NA,228,NA,185,NA,82,NA,48,NA,130,NA,23.9,NA,-10.5,NA
"1034","30Q127","P.S. 127 AEROSPACE SCIENCE MAGNE",828,144,289,289,343,70,322,46,132,23,31,5,163,28,19.7,19.4,-43.8,-36.2
"1035","30Q141","I.S. 141 THE STEINWAY",1157,NA,310,NA,192,NA,446,NA,374,NA,145,NA,519,NA,44.9,NA,-8.1,NA
"1036","30Q145","I.S. 145 JOSEPH PULITZER",1914,NA,293,NA,655,NA,873,NA,299,NA,87,NA,386,NA,20.2,NA,-17.7,NA
"1037","30Q148","P.S. 148 QUEENS",448,128,298,304,146,30,193,60,85,27,24,11,109,38,24.3,29.7,-40.9,-34.3
"1038","30Q149","P.S. 149 CHRISTA MCAULIFFE",734,263,297,292,247,103,292,96,158,49,37,15,195,64,26.6,24.3,-29.1,-24.3
"1039","30Q150","P.S. 150 QUEENS",585,154,314,319,84,19,236,63,167,38,98,34,265,72,45.3,46.8,-32.6,-26.8
"1040","30Q151","P.S. 151 MARY D. CARTER",153,48,286,285,74,25,52,13,16,6,11,4,27,10,17.6,20.8,-28.9,-17.4
"1041","30Q152","P.S. 152 GWENDOLINE N. ALLEYNE SCHOOL",620,157,308,307,139,40,243,52,179,46,59,19,238,65,38.4,41.4,-33.9,-19.6
"1042","30Q166","P.S. 166 HENRY GRADSTEIN",561,168,311,305,128,45,178,60,172,36,83,27,255,63,45.5,37.5,-33.5,-38.6
"1043","30Q171","P.S. 171 PETER G. VAN ALST",236,82,281,288,123,34,85,36,22,8,6,4,28,12,11.9,14.6,-32.1,-25.2
"1044","30Q204","I.S. 204 OLIVER W. HOLMES",552,NA,296,NA,169,NA,247,NA,105,NA,31,NA,136,NA,24.6,NA,-10.8,NA
"1045","30Q212","P.S. 212",356,105,305,308,90,26,149,42,91,26,26,11,117,37,32.9,35.2,-40.3,-37.1
"1046","30Q227","I.S. 227 LOUIS ARMSTRONG",1461,164,314,322,144,11,595,55,528,66,194,32,722,98,49.4,59.8,-21.4,-31.1
"1047","30Q230","I.S. 230",1043,NA,308,NA,165,NA,470,NA,300,NA,108,NA,408,NA,39.1,NA,-14.4,NA
"1048","30Q234","P.S. 234",274,81,303,305,73,24,112,28,70,17,19,12,89,29,32.5,35.8,-36,-36.4
"1049","30Q235","ACADEMY FOR NEW AMERICANS",67,NA,253,NA,57,NA,8,NA,1,NA,1,NA,2,NA,3,NA,NA,NA
"1050","30Q280","P.S. 280",212,NA,286,NA,105,NA,67,NA,30,NA,10,NA,40,NA,18.9,NA,NA,NA
"1051","30Q286","YOUNG WOMEN'S LEADERSHIP SCHOOL  ASTORIA",239,NA,312,NA,25,NA,108,NA,79,NA,27,NA,106,NA,44.4,NA,NA,NA
"1052","30Q291","HUNTERS POINT COMMUNITY MIDDLE SCHOOL",223,NA,303,NA,60,NA,84,NA,55,NA,24,NA,79,NA,35.4,NA,NA,NA
"1053","30Q300","THE 30TH AVENUE SCHOOL (G&T CITYWIDE)",25,NA,348,NA,0,NA,3,NA,3,NA,19,NA,22,NA,88,NA,NA,NA
"1054","30Q580","BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION",162,NA,350,NA,1,NA,2,NA,51,NA,108,NA,159,NA,98.1,NA,3.4,NA
"1055","31R001","P.S. 001 TOTTENVILLE",227,77,314,311,35,19,95,29,68,15,29,14,97,29,42.7,37.7,-39.5,-50.3
"1056","31R002","I.S. R002 GEORGE L. EGBERT",791,NA,303,NA,179,NA,343,NA,183,NA,86,NA,269,NA,34,NA,-14.2,NA
"1057","31R003","P.S. 003 THE MARGARET GIOIOSA SCHOOL",497,180,311,313,106,35,172,70,140,44,79,31,219,75,44.1,41.7,-41.5,-45.3
"1058","31R004","P.S. 004 MAURICE WOLLIN",368,123,310,310,68,27,156,49,105,31,39,16,144,47,39.1,38.2,-38,-45.1
"1059","31R005","P.S. 005 HUGUENOT",92,29,326,325,2,0,33,12,39,9,18,8,57,17,62,58.6,-18.7,-13.9
"1060","31R006","P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL",354,131,299,300,111,34,148,61,76,29,19,7,95,36,26.8,27.5,-45,-43.9
"1061","31R007","I.S. 007 ELIAS BERNSTEIN",1186,NA,319,NA,112,NA,392,NA,432,NA,250,NA,682,NA,57.5,NA,-13.8,NA
"1062","31R008","P.S. 8 SHIRLEE SOLOMON",187,53,314,302,33,18,59,17,74,14,21,4,95,18,50.8,34,-24.2,-37.1
"1063","31R011","P.S. 11 THOMAS DONGAN SCHOOL",106,32,295,289,35,13,35,10,32,8,4,1,36,9,34,28.1,-13,-21.9
"1064","31R013","P.S. 013 M. L. LINDEMEYER",413,140,296,299,134,40,176,59,84,34,19,7,103,41,24.9,29.3,-39.9,-38.2
"1065","31R014","P.S. 014 CORNELIUS VANDERBILT",102,102,281,281,56,56,37,37,6,6,3,3,9,9,8.8,8.8,-30.1,-28
"1066","31R016","P.S. 016 JOHN J. DRISCOLL",316,104,279,274,184,67,95,28,35,8,2,1,37,9,11.7,8.7,-38.3,-42.1
"1067","31R018","P.S. 018 JOHN G. WHITTIER",262,85,280,285,152,40,84,35,23,8,3,2,26,10,9.9,11.8,-22.2,-22.5
"1068","31R019","P.S. 019 THE CURTIS SCHOOL",270,82,292,301,107,23,111,39,45,16,7,4,52,20,19.3,24.4,-50.1,-48.6
"1069","31R020","P.S. 020 PORT RICHMOND",235,72,282,290,118,30,105,40,12,2,0,0,12,2,5.1,2.8,-36.2,-33
"1070","31R021","P.S. 21 MARGARET EMERY-ELM PARK",214,70,283,285,107,35,83,30,21,3,3,2,24,5,11.2,7.1,-46.2,-51.6
"1071","31R022","P.S. 022 GRANITEVILLE",506,181,295,292,193,86,192,63,98,26,23,6,121,32,23.9,17.7,-39.7,-45.8
"1072","31R023","P.S. 023 RICHMONDTOWN",219,74,318,324,34,8,69,25,75,21,41,20,116,41,53,55.4,-27.2,-22.9
