"","DBN","School","NumTest","NumTest5th","MeanScore","MeanScore5th","L1Num","L1Num5th","L2Num","L2Num5th","L3Num","L3Num5th","L4Num","L4Num5th","L34Num","L34Num5th","L34Pct","L34Pct5th","Improv","Improv5th"
"185","06M314","MUSCOTA",102,29,316,315,17,7,28,5,33,9,24,8,57,17,55.9,58.6,10.3,11.9
"186","06M319","M.S. 319 - MARIA TERESA",561,NA,290,NA,210,NA,272,NA,68,NA,11,NA,79,NA,14.1,NA,-21.7,NA
"187","06M322","MIDDLE SCHOOL 322",327,NA,279,NA,186,NA,98,NA,36,NA,7,NA,43,NA,13.1,NA,-5.2,NA
"188","06M324","M.S. 324 - PATRIA MIRABAL",349,NA,298,NA,124,NA,126,NA,65,NA,34,NA,99,NA,28.4,NA,-6.1,NA
"189","06M325","P.S. 325",131,49,280,280,76,33,39,11,15,5,1,0,16,5,12.2,10.2,-23.8,-26.6
"190","06M326","M.S. 326 - WRITERS TODAY & LEADERS TOMORROW",211,NA,277,NA,131,NA,63,NA,15,NA,2,NA,17,NA,8.1,NA,-7.6,NA
"191","06M328","M.S. 328 - MANHATTAN MIDDLE SCHOOL FOR SCIENTIFIC INQUIRY",200,NA,268,NA,141,NA,52,NA,6,NA,1,NA,7,NA,3.5,NA,-30.7,NA
"192","06M346","COMMUNITY HEALTH ACADEMY OF THE HEIGHTS",246,NA,286,NA,115,NA,101,NA,28,NA,2,NA,30,NA,12.2,NA,NA,NA
"193","06M348","WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL",264,NA,306,NA,57,NA,133,NA,56,NA,18,NA,74,NA,28,NA,NA,NA
"194","06M349","HARBOR HEIGHTS",153,NA,267,NA,105,NA,39,NA,9,NA,0,NA,9,NA,5.9,NA,NA,NA
"195","06M366","WASHINGTON HEIGHTS ACADEMY",234,71,306,305,49,21,107,29,49,11,29,10,78,21,33.3,29.6,NA,NA
"196","06M368","HAMILTON HEIGHTS SCHOOL",49,13,288,279,23,10,12,1,12,2,2,0,14,2,28.6,15.4,NA,NA
"197","06M528","I.S. 528 BEA FULLER RODGERS SCHOOL",180,NA,284,NA,87,NA,75,NA,17,NA,1,NA,18,NA,10,NA,-49.9,NA
"198","07X001","P.S. 001 COURTLANDT SCHOOL",323,103,281,289,167,52,113,34,35,15,8,2,43,17,13.3,16.5,-31.1,-17.4
"199","07X005","PS 5 PORT MORRIS",496,78,275,276,311,50,149,25,28,3,8,0,36,3,7.3,3.8,-51.7,-37.8
"200","07X018","P.S. 018 JOHN PETER ZENGER",270,84,287,285,125,44,87,23,43,16,15,1,58,17,21.5,20.2,-29,-12
"201","07X025","P.S. 025 BILINGUAL SCHOOL",181,47,292,298,73,21,71,13,27,8,10,5,37,13,20.4,27.7,-8,0.3
"202","07X029","P.S./M.S. 029 MELROSE SCHOOL",462,66,273,278,311,45,107,10,36,9,8,2,44,11,9.5,16.7,-41.4,-49.5
"203","07X030","P.S. 030 WILTON",267,90,276,280,159,56,72,17,34,16,2,1,36,17,13.5,18.9,-32.4,-19
"204","07X031","P.S./M.S. 031 THE WILLIAM LLOYD GARRISON",424,53,270,277,282,33,108,15,27,4,7,1,34,5,8,9.4,-47.4,-33.2
"205","07X043","P.S. 043 JONAS BRONCK",204,62,293,294,73,24,84,25,33,9,14,4,47,13,23,21,-26.8,-30.1
"206","07X049","P.S. 049 WILLIS AVENUE",321,104,292,290,144,57,96,26,57,19,24,2,81,21,25.2,20.2,-38.2,-37.6
"207","07X065","P.S. 065 MOTHER HALE ACADEMY",170,56,275,272,114,42,47,14,8,0,1,0,9,0,5.3,0,-39.3,-30.3
"208","07X151","J.H.S. 151 LOU GEHRIG",254,NA,265,NA,183,NA,60,NA,10,NA,1,NA,11,NA,4.3,NA,-3,NA
"209","07X154","P.S. 154 JONATHAN D. HYATT",178,58,287,292,84,29,57,15,33,13,4,1,37,14,20.8,24.1,-33.3,-17.4
"210","07X157","P.S. 157 GROVE HILL",277,91,293,303,102,25,113,43,51,17,11,6,62,23,22.4,25.3,-27.6,-19.8
"211","07X161","P.S. 161 PONCE DE LEON",218,77,295,301,72,24,87,31,51,19,8,3,59,22,27.1,28.6,-27.4,-18.5
"212","07X162","J.H.S. 162 LOLA RODRIGUEZ DE TIO",340,NA,265,NA,254,NA,76,NA,10,NA,0,NA,10,NA,2.9,NA,-28.4,NA
"213","07X179","P.S. 179",154,51,288,292,70,22,57,22,19,7,8,0,27,7,17.5,13.7,-37.5,-32.1
"214","07X203","M.S. 203",72,NA,270,NA,44,NA,25,NA,3,NA,0,NA,3,NA,4.2,NA,-7.4,NA
"215","07X221","SOUTH BRONX PREPARATORY: A COLLEGE BOARD SCHOOL",278,NA,295,NA,96,NA,130,NA,46,NA,6,NA,52,NA,18.7,NA,-14.2,NA
"216","07X223","M.S. 223 THE LABORATORY SCHOOL OF FINANCE AND TECHNOLOGY",274,NA,308,NA,57,NA,110,NA,85,NA,22,NA,107,NA,39.1,NA,9.7,NA
"217","07X224","P.S. / I.S. 224",335,NA,281,NA,184,NA,124,NA,26,NA,1,NA,27,NA,8.1,NA,-4.8,NA
"218","07X277","P.S. 277",191,70,300,303,59,24,68,23,45,18,19,5,64,23,33.5,32.9,-13.7,2.5
"219","07X296","SOUTH BRONX ACADEMY FOR APPLIED MEDIA",310,NA,274,NA,203,NA,96,NA,10,NA,1,NA,11,NA,3.5,NA,-3.4,NA
"220","07X298","ACADEMY OF PUBLIC RELATIONS",320,NA,268,NA,246,NA,63,NA,10,NA,1,NA,11,NA,3.4,NA,-14.6,NA
"221","07X343","ACADEMY OF APPLIED MATHEMATICS AND TECHNOLOGY",289,NA,301,NA,87,NA,112,NA,60,NA,30,NA,90,NA,31.1,NA,NA,NA
"222","07X359","CONCOURSE VILLAGE ELEMENTARY SCHOOL",49,NA,334,NA,0,NA,8,NA,22,NA,19,NA,41,NA,83.7,NA,NA,NA
"223","07X369","YOUNG LEADERS ELEMENTARY SCHOOL",108,44,274,283,70,26,31,15,6,3,1,0,7,3,6.5,6.8,NA,NA
"224","07X385","PERFORMANCE SCHOOL",130,63,264,272,95,44,29,13,4,4,2,2,6,6,4.6,9.5,NA,NA
"225","07X500","HOSTOS-LINCOLN ACADEMY OF SCIENCE",147,NA,274,NA,89,NA,51,NA,6,NA,1,NA,7,NA,4.8,NA,-27.1,NA
"226","07X551","THE URBAN ASSEMBLY BRONX ACADEMY OF LETTERS",241,NA,271,NA,161,NA,62,NA,12,NA,6,NA,18,NA,7.5,NA,NA,NA
"227","08X014","P.S. X014 SENATOR JOHN CALANDRA",308,121,308,315,65,23,118,41,84,38,41,19,125,57,40.6,47.1,-36.4,-17.8
"228","08X036","P.S. 036 UNIONPORT",310,99,305,315,80,20,111,30,72,31,47,18,119,49,38.4,49.5,-36.6,-20.3
"229","08X048","P.S. 048 JOSEPH R. DRAKE",334,112,279,286,178,64,125,36,22,9,9,3,31,12,9.3,10.7,-57.5,NA
"230","08X062","P.S. 062 INOCENSIO CASANOVA",311,98,288,283,142,56,111,33,48,8,10,1,58,9,18.6,9.2,-37.2,NA
"231","08X069","P.S. 069 JOURNEY PREP SCHOOL",232,74,316,304,34,22,79,26,70,18,49,8,119,26,51.3,35.1,-37.1,NA
"232","08X071","P.S. 071 ROSE E. SCALA",1121,192,311,312,227,47,393,55,322,71,179,19,501,90,44.7,46.9,-27.1,-12.3
"233","08X072","P.S. 072 DR. WILLIAM DORNEY",373,99,290,298,162,40,126,29,57,23,28,7,85,30,22.8,30.3,-42.3,-30.1
"234","08X075","P.S. 75 SCHOOL OF RESEARCH AND DISCOVERY",247,73,287,298,125,31,68,18,42,17,12,7,54,24,21.9,32.9,-25.9,-5.2
"235","08X093","P.S. 093 ALBERT G. OLIVER",169,56,286,291,82,24,54,16,29,16,4,0,33,16,19.5,28.6,-35.5,-22.1
"236","08X100","P.S. 100 ISAAC CLASON",262,72,288,289,112,39,106,17,32,13,12,3,44,16,16.8,22.2,-65.2,NA
"237","08X101","M.S. X101 EDWARD R. BYRNE",457,NA,307,NA,123,NA,168,NA,91,NA,75,NA,166,NA,36.3,NA,-55.1,NA
"238","08X107","P.S. 107",212,75,283,279,105,45,78,25,26,4,3,1,29,5,13.7,6.7,-34.5,-29.6
"239","08X119","P.S. 119",476,147,301,302,156,54,142,37,117,43,61,13,178,56,37.4,38.1,-34.8,NA
"240","08X123","J.H.S. 123 JAMES M. KIERAN",390,NA,268,NA,276,NA,96,NA,16,NA,2,NA,18,NA,4.6,NA,-29.9,NA
"241","08X125","J.H.S. 125 HENRY HUDSON",364,NA,278,NA,222,NA,112,NA,25,NA,5,NA,30,NA,8.2,NA,-35.6,NA
"242","08X130","P.S. 130 ABRAM STEVENS HEWITT",216,67,284,290,110,30,73,24,29,13,4,0,33,13,15.3,19.4,-50.3,NA
"243","08X131","J.H.S. 131 ALBERT EINSTEIN",551,NA,276,NA,335,NA,188,NA,22,NA,6,NA,28,NA,5.1,NA,-34.2,NA
"244","08X138","P.S. 138 SAMUEL RANDALL",382,121,288,293,165,44,135,52,62,20,20,5,82,25,21.5,20.7,-47,NA
"245","08X140","P.S. X140 THE EAGLE SCHOOL",284,93,289,287,112,44,121,38,41,10,10,1,51,11,18,11.8,-40.4,-41.8
"246","08X146","P.S. 146 EDWARD COLLINS",161,59,284,286,84,33,49,18,24,7,4,1,28,8,17.4,13.6,-40.5,-38.5
"247","08X152","P.S. 152 EVERGREEN",422,124,289,295,176,46,154,51,70,24,22,3,92,27,21.8,21.8,-29.1,-30
"248","08X182","P.S. 182",425,110,306,309,120,25,147,39,83,34,75,12,158,46,37.2,41.8,-48.9,NA
"249","08X269","BRONX STUDIO SCHOOL FOR WRITERS AND ARTISTS",210,NA,280,NA,124,NA,68,NA,15,NA,3,NA,18,NA,8.6,NA,-24.3,NA
"250","08X301","M.S. 301 PAUL L. DUNBAR",191,NA,265,NA,149,NA,37,NA,5,NA,0,NA,5,NA,2.6,NA,-14.3,NA
"251","08X302","M.S. 302 LUISA DESSUS CRUZ",515,NA,277,NA,315,NA,140,NA,45,NA,15,NA,60,NA,11.7,NA,-22.1,NA
"252","08X304","P.S. 304 EARLY CHILDHOOD SCHOOL",232,73,318,326,32,9,67,16,86,32,47,16,133,48,57.3,65.8,-17.1,18.5
"253","08X333","P.S. 333 - THE MUSEUM SCHOOL",171,44,281,276,90,29,62,11,16,4,3,0,19,4,11.1,9.1,-49.7,NA
"254","08X335","THE ACADEMY OF THE ARTS",119,38,297,307,41,12,41,14,25,8,12,4,37,12,31.1,31.6,-2.9,12.6
"255","08X337","THE SCHOOL FOR INQUIRY AND SOCIAL JUSTICE",348,NA,306,NA,85,NA,138,NA,89,NA,36,NA,125,NA,35.9,NA,-7,NA
"256","08X366","URBAN ASSEMBLY ACADEMY OF CIVIC ENGAGEMENT",163,NA,274,NA,108,NA,51,NA,3,NA,1,NA,4,NA,2.5,NA,NA,NA
"257","08X367","ARCHIMEDES ACADEMY FOR MATH  SCIENCE AND TECHNOLOGY APPLICATIONS",253,NA,288,NA,109,NA,91,NA,38,NA,15,NA,53,NA,20.9,NA,NA,NA
"258","08X371","URBAN INSTITUTE OF MATHEMATICS",260,NA,292,NA,105,NA,104,NA,41,NA,10,NA,51,NA,19.6,NA,NA,NA
