"","DBN","Grade","Year","Category","Number.Tested","Mean.Scale.Score","L1Num","L1Pct","L2Num","L2Pct","L3Num","L3Pct","L4Num","L4Pct","L34Num","L34Pct"
"268","01M137","4",2011,"All Students",28,"666","4","14.3","10","35.7","11","39.3","3","10.7","14","50"
"269","01M137","4",2012,"All Students",30,"673","5","16.7","11","36.7","11","36.7","3","10","14","46.7"
"270","01M137","5",2006,"All Students",53,"629","15","28.3","27","50.9","11","20.8","0","0","11","20.8"
"271","01M137","5",2007,"All Students",52,"657","5","9.6","18","34.6","23","44.2","6","11.5","29","55.8"
"272","01M137","5",2008,"All Students",37,"662","1","2.7","9","24.3","26","70.3","1","2.7","27","73"
"273","01M137","5",2009,"All Students",29,"656","1","3.4","12","41.4","14","48.3","2","6.9","16","55.2"
"274","01M137","5",2010,"All Students",28,"661","2","7.1","19","67.9","7","25","0","0","7","25"
"275","01M137","5",2011,"All Students",26,"674","3","11.5","11","42.3","8","30.8","4","15.4","12","46.2"
"276","01M137","5",2012,"All Students",24,"666","4","16.7","11","45.8","5","20.8","4","16.7","9","37.5"
"277","01M137","6",2006,"All Students",64,"649","9","14.1","21","32.8","29","45.3","5","7.8","34","53.1"
"278","01M137","All Grades",2006,"All Students",214,"","40","18.7","73","34.1","79","36.9","22","10.3","101","47.2"
"279","01M137","All Grades",2007,"All Students",121,"","10","8.3","34","28.1","63","52.1","14","11.6","77","63.6"
"280","01M137","All Grades",2008,"All Students",96,"","4","4.2","19","19.8","69","71.9","4","4.2","73","76"
"281","01M137","All Grades",2009,"All Students",83,"","1","1.2","18","21.7","48","57.8","16","19.3","64","77.1"
"282","01M137","All Grades",2010,"All Students",77,"","6","7.8","37","48.1","24","31.2","10","13","34","44.2"
"283","01M137","All Grades",2011,"All Students",89,"671","14","15.7","35","39.3","30","33.7","10","11.2","40","44.9"
"284","01M137","All Grades",2012,"All Students",73,"672","11","15.1","33","45.2","21","28.8","8","11","29","39.7"
"285","01M140","3",2006,"All Students",42,"656","4","9.5","13","31","21","50","4","9.5","25","59.5"
"286","01M140","3",2007,"All Students",29,"665","0","0","5","17.2","23","79.3","1","3.4","24","82.8"
"287","01M140","3",2008,"All Students",38,"668","1","2.6","8","21.1","28","73.7","1","2.6","29","76.3"
"288","01M140","3",2009,"All Students",39,"686","0","0","6","15.4","26","66.7","7","17.9","33","84.6"
"289","01M140","3",2010,"All Students",26,"683","3","11.5","15","57.7","5","19.2","3","11.5","8","30.8"
"290","01M140","3",2011,"All Students",25,"668","9","36","13","52","2","8","1","4","3","12"
"291","01M140","3",2012,"All Students",23,"672","4","17.4","16","69.6","3","13","0","0","3","13"
"292","01M140","4",2006,"All Students",42,"656","5","11.9","14","33.3","22","52.4","1","2.4","23","54.8"
"293","01M140","4",2007,"All Students",40,"671","3","7.5","4","10","26","65","7","17.5","33","82.5"
"294","01M140","4",2008,"All Students",33,"660","4","12.1","8","24.2","19","57.6","2","6.1","21","63.6"
"295","01M140","4",2009,"All Students",45,"659","5","11.1","12","26.7","23","51.1","5","11.1","28","62.2"
"296","01M140","4",2010,"All Students",36,"669","3","8.3","17","47.2","15","41.7","1","2.8","16","44.4"
"297","01M140","4",2011,"All Students",24,"690","0","0","4","16.7","16","66.7","4","16.7","20","83.3"
"298","01M140","4",2012,"All Students",25,"661","4","16","14","56","7","28","0","0","7","28"
"299","01M140","5",2006,"All Students",41,"650","8","19.5","12","29.3","18","43.9","3","7.3","21","51.2"
"300","01M140","5",2007,"All Students",37,"659","2","5.4","7","18.9","27","73","1","2.7","28","75.7"
"301","01M140","5",2008,"All Students",37,"663","4","10.8","4","10.8","28","75.7","1","2.7","29","78.4"
"302","01M140","5",2009,"All Students",25,"678","0","0","3","12","17","68","5","20","22","88"
"303","01M140","5",2010,"All Students",39,"667","9","23.1","13","33.3","14","35.9","3","7.7","17","43.6"
"304","01M140","5",2011,"All Students",35,"660","6","17.1","22","62.9","5","14.3","2","5.7","7","20"
"305","01M140","5",2012,"All Students",26,"662","4","15.4","15","57.7","6","23.1","1","3.8","7","26.9"
"306","01M140","6",2006,"All Students",55,"636","11","20","25","45.5","18","32.7","1","1.8","19","34.5"
"307","01M140","6",2007,"All Students",73,"647","14","19.2","16","21.9","39","53.4","4","5.5","43","58.9"
"308","01M140","6",2008,"All Students",58,"662","5","8.6","16","27.6","26","44.8","11","19","37","63.8"
"309","01M140","6",2009,"All Students",59,"668","3","5.1","7","11.9","46","78","3","5.1","49","83.1"
"310","01M140","6",2010,"All Students",55,"668","7","12.7","21","38.2","22","40","5","9.1","27","49.1"
"311","01M140","6",2011,"All Students",64,"666","6","9.4","32","50","23","35.9","3","4.7","26","40.6"
"312","01M140","6",2012,"All Students",63,"674","2","3.2","27","42.9","27","42.9","7","11.1","34","54"
"313","01M140","7",2006,"All Students",87,"629","21","24.1","43","49.4","22","25.3","1","1.1","23","26.4"
"314","01M140","7",2007,"All Students",67,"654","3","4.5","27","40.3","31","46.3","6","9","37","55.2"
"315","01M140","7",2008,"All Students",65,"660","5","7.7","13","20","35","53.8","12","18.5","47","72.3"
"316","01M140","7",2009,"All Students",58,"677","0","0","9","15.5","34","58.6","15","25.9","49","84.5"
"317","01M140","7",2010,"All Students",58,"667","7","12.1","24","41.4","18","31","9","15.5","27","46.6"
"318","01M140","7",2011,"All Students",53,"667","5","9.4","21","39.6","22","41.5","5","9.4","27","50.9"
"319","01M140","7",2012,"All Students",58,"664","10","17.2","23","39.7","18","31","7","12.1","25","43.1"
"320","01M140","8",2006,"All Students",94,"629","26","27.7","48","51.1","18","19.1","2","2.1","20","21.3"
"321","01M140","8",2007,"All Students",87,"633","20","23","41","47.1","26","29.9","0","0","26","29.9"
"322","01M140","8",2008,"All Students",63,"657","4","6.3","20","31.7","33","52.4","6","9.5","39","61.9"
"323","01M140","8",2009,"All Students",68,"653","8","11.8","20","29.4","40","58.8","0","0","40","58.8"
"324","01M140","8",2010,"All Students",62,"667","6","9.7","30","48.4","23","37.1","3","4.8","26","41.9"
"325","01M140","8",2011,"All Students",61,"665","1","1.6","43","70.5","17","27.9","0","0","17","27.9"
"326","01M140","8",2012,"All Students",55,"668","7","12.7","22","40","23","41.8","3","5.5","26","47.3"
"327","01M140","All Grades",2006,"All Students",361,"","75","20.8","155","42.9","119","33","12","3.3","131","36.3"
"328","01M140","All Grades",2007,"All Students",333,"","42","12.6","100","30","172","51.7","19","5.7","191","57.4"
"329","01M140","All Grades",2008,"All Students",294,"","23","7.8","69","23.5","169","57.5","33","11.2","202","68.7"
"330","01M140","All Grades",2009,"All Students",294,"","16","5.4","57","19.4","186","63.3","35","11.9","221","75.2"
"331","01M140","All Grades",2010,"All Students",276,"","35","12.7","120","43.5","97","35.1","24","8.7","121","43.8"
"332","01M140","All Grades",2011,"All Students",262,"667","27","10.3","135","51.5","85","32.4","15","5.7","100","38.2"
"333","01M140","All Grades",2012,"All Students",250,"668","31","12.4","117","46.8","84","33.6","18","7.2","102","40.8"
"334","01M142","3",2006,"All Students",71,"655","8","11.3","18","25.4","43","60.6","2","2.8","45","63.4"
"335","01M142","3",2007,"All Students",60,"665","10","16.7","8","13.3","33","55","9","15","42","70"
"336","01M142","3",2008,"All Students",66,"679","2","3","6","9.1","48","72.7","10","15.2","58","87.9"
"337","01M142","3",2009,"All Students",67,"682","0","0","5","7.5","52","77.6","10","14.9","62","92.5"
"338","01M142","3",2010,"All Students",53,"684","2","3.8","23","43.4","26","49.1","2","3.8","28","52.8"
"339","01M142","3",2011,"All Students",56,"688","2","3.6","21","37.5","26","46.4","7","12.5","33","58.9"
"340","01M142","3",2012,"All Students",51,"687","1","2","18","35.3","29","56.9","3","5.9","32","62.7"
"341","01M142","4",2006,"All Students",67,"656","7","10.4","20","29.9","36","53.7","4","6","40","59.7"
"342","01M142","4",2007,"All Students",56,"656","2","3.6","21","37.5","31","55.4","2","3.6","33","58.9"
"343","01M142","4",2008,"All Students",62,"656","8","12.9","22","35.5","27","43.5","5","8.1","32","51.6"
"344","01M142","4",2009,"All Students",64,"671","3","4.7","7","10.9","43","67.2","11","17.2","54","84.4"
"345","01M142","4",2010,"All Students",70,"671","7","10","30","42.9","31","44.3","2","2.9","33","47.1"
"346","01M142","4",2011,"All Students",59,"669","4","6.8","30","50.8","24","40.7","1","1.7","25","42.4"
"347","01M142","4",2012,"All Students",63,"679","3","4.8","29","46","20","31.7","11","17.5","31","49.2"
"348","01M142","5",2006,"All Students",61,"639","11","18","32","52.5","17","27.9","1","1.6","18","29.5"
"349","01M142","5",2007,"All Students",60,"654","5","8.3","21","35","32","53.3","2","3.3","34","56.7"
"350","01M142","5",2008,"All Students",59,"668","1","1.7","9","15.3","46","78","3","5.1","49","83.1"
"351","01M142","5",2009,"All Students",61,"679","0","0","11","18","33","54.1","17","27.9","50","82"
"352","01M142","5",2010,"All Students",61,"671","4","6.6","29","47.5","22","36.1","6","9.8","28","45.9"
"353","01M142","5",2011,"All Students",71,"673","6","8.5","28","39.4","31","43.7","6","8.5","37","52.1"
"354","01M142","5",2012,"All Students",60,"676","2","3.3","27","45","26","43.3","5","8.3","31","51.7"
"355","01M142","6",2006,"All Students",77,"650","12","15.6","16","20.8","44","57.1","5","6.5","49","63.6"
"356","01M142","All Grades",2006,"All Students",276,"","38","13.8","86","31.2","140","50.7","12","4.3","152","55.1"
"357","01M142","All Grades",2007,"All Students",176,"","17","9.7","50","28.4","96","54.5","13","7.4","109","61.9"
"358","01M142","All Grades",2008,"All Students",187,"","11","5.9","37","19.8","121","64.7","18","9.6","139","74.3"
"359","01M142","All Grades",2009,"All Students",192,"","3","1.6","23","12","128","66.7","38","19.8","166","86.5"
"360","01M142","All Grades",2010,"All Students",184,"","13","7.1","82","44.6","79","42.9","10","5.4","89","48.4"
"361","01M142","All Grades",2011,"All Students",186,"676","12","6.5","79","42.5","81","43.5","14","7.5","95","51.1"
"362","01M142","All Grades",2012,"All Students",174,"680","6","3.4","74","42.5","75","43.1","19","10.9","94","54"
"363","01M184","3",2006,"All Students",60,"719","0","0","0","0","20","33.3","40","66.7","60","100"
"364","01M184","3",2007,"All Students",56,"715","0","0","0","0","18","32.1","38","67.9","56","100"
"365","01M184","3",2008,"All Students",59,"721","0","0","0","0","17","28.8","42","71.2","59","100"
"366","01M184","3",2009,"All Students",68,"739","0","0","0","0","15","22.1","53","77.9","68","100"
"367","01M184","3",2010,"All Students",71,"722","0","0","5","7","28","39.4","38","53.5","66","93"
"368","01M184","3",2011,"All Students",63,"707","0","0","4","6.3","29","46","30","47.6","59","93.7"
"369","01M184","3",2012,"All Students",74,"709","0","0","3","4.1","39","52.7","32","43.2","71","95.9"
"370","01M184","4",2006,"All Students",53,"728","0","0","0","0","4","7.5","49","92.5","53","100"
"371","01M184","4",2007,"All Students",55,"725","0","0","0","0","15","27.3","40","72.7","55","100"
"372","01M184","4",2008,"All Students",54,"723","0","0","0","0","8","14.8","46","85.2","54","100"
"373","01M184","4",2009,"All Students",54,"724","0","0","0","0","9","16.7","45","83.3","54","100"
"374","01M184","4",2010,"All Students",65,"723","0","0","1","1.5","21","32.3","43","66.2","64","98.5"
"375","01M184","4",2011,"All Students",69,"729","0","0","0","0","10","14.5","59","85.5","69","100"
"376","01M184","4",2012,"All Students",62,"720","0","0","1","1.6","16","25.8","45","72.6","61","98.4"
"377","01M184","5",2006,"All Students",46,"728","0","0","0","0","10","21.7","36","78.3","46","100"
"378","01M184","5",2007,"All Students",47,"721","0","0","0","0","11","23.4","36","76.6","47","100"
"379","01M184","5",2008,"All Students",52,"728","0","0","0","0","6","11.5","46","88.5","52","100"
"380","01M184","5",2009,"All Students",53,"723","0","0","0","0","4","7.5","49","92.5","53","100"
"381","01M184","5",2010,"All Students",56,"718","0","0","0","0","18","32.1","38","67.9","56","100"
"382","01M184","5",2011,"All Students",67,"731","0","0","1","1.5","8","11.9","58","86.6","66","98.5"
"383","01M184","5",2012,"All Students",67,"735","0","0","0","0","10","14.9","57","85.1","67","100"
"384","01M184","6",2006,"All Students",53,"720","0","0","2","3.8","11","20.8","40","75.5","51","96.2"
"385","01M184","6",2007,"All Students",46,"724","0","0","0","0","9","19.6","37","80.4","46","100"
"386","01M184","6",2008,"All Students",51,"726","0","0","0","0","4","7.8","47","92.2","51","100"
"387","01M184","6",2009,"All Students",52,"726","0","0","0","0","6","11.5","46","88.5","52","100"
"388","01M184","6",2010,"All Students",49,"729","0","0","0","0","6","12.2","43","87.8","49","100"
"389","01M184","6",2011,"All Students",54,"729","0","0","0","0","4","7.4","50","92.6","54","100"
"390","01M184","6",2012,"All Students",60,"724","0","0","2","3.3","5","8.3","53","88.3","58","96.7"
"391","01M184","7",2006,"All Students",41,"685","0","0","1","2.4","25","61","15","36.6","40","97.6"
"392","01M184","7",2007,"All Students",54,"714","0","0","3","5.6","13","24.1","38","70.4","51","94.4"
"393","01M184","7",2008,"All Students",47,"708","0","0","0","0","11","23.4","36","76.6","47","100"
"394","01M184","7",2009,"All Students",53,"726","0","0","0","0","5","9.4","48","90.6","53","100"
"395","01M184","7",2010,"All Students",50,"727","0","0","0","0","4","8","46","92","50","100"
"396","01M184","7",2011,"All Students",48,"731","0","0","0","0","2","4.2","46","95.8","48","100"
"397","01M184","7",2012,"All Students",51,"722","0","0","0","0","0","0","51","100","51","100"
"398","01M184","8",2007,"All Students",46,"698","0","0","1","2.2","24","52.2","21","45.7","45","97.8"
"399","01M184","8",2008,"All Students",56,"718","0","0","1","1.8","15","26.8","40","71.4","55","98.2"
"400","01M184","8",2009,"All Students",51,"719","0","0","0","0","12","23.5","39","76.5","51","100"
"401","01M184","8",2010,"All Students",54,"723","0","0","2","3.7","11","20.4","41","75.9","52","96.3"
"402","01M184","8",2011,"All Students",49,"727","0","0","0","0","5","10.2","44","89.8","49","100"
"403","01M184","8",2012,"All Students",52,"723","0","0","0","0","5","9.6","47","90.4","52","100"
"404","01M184","All Grades",2006,"All Students",253,"","0","0","3","1.2","70","27.7","180","71.1","250","98.8"
"405","01M184","All Grades",2007,"All Students",304,"","0","0","4","1.3","90","29.6","210","69.1","300","98.7"
"406","01M184","All Grades",2008,"All Students",319,"","0","0","1","0.3","61","19.1","257","80.6","318","99.7"
"407","01M184","All Grades",2009,"All Students",331,"","0","0","0","0","51","15.4","280","84.6","331","100"
"408","01M184","All Grades",2010,"All Students",345,"","0","0","8","2.3","88","25.5","249","72.2","337","97.7"
"409","01M184","All Grades",2011,"All Students",350,"726","0","0","5","1.4","58","16.6","287","82","345","98.6"
"410","01M184","All Grades",2012,"All Students",366,"722","0","0","6","1.6","75","20.5","285","77.9","360","98.4"
"411","01M188","3",2006,"All Students",54,"657","11","20.4","13","24.1","23","42.6","7","13","30","55.6"
"412","01M188","3",2007,"All Students",34,"657","3","8.8","10","29.4","19","55.9","2","5.9","21","61.8"
"413","01M188","3",2008,"All Students",20,"662","0","0","8","40","9","45","3","15","12","60"
"414","01M188","3",2009,"All Students",42,"664","0","0","12","28.6","27","64.3","3","7.1","30","71.4"
"415","01M188","3",2010,"All Students",30,"669","9","30","16","53.3","5","16.7","0","0","5","16.7"
"416","01M188","3",2011,"All Students",27,"677","6","22.2","10","37","8","29.6","3","11.1","11","40.7"
"417","01M188","3",2012,"All Students",36,"680","5","13.9","12","33.3","17","47.2","2","5.6","19","52.8"
"418","01M188","4",2006,"All Students",40,"641","9","22.5","17","42.5","14","35","0","0","14","35"
"419","01M188","4",2007,"All Students",36,"669","6","16.7","4","11.1","18","50","8","22.2","26","72.2"
"420","01M188","4",2008,"All Students",31,"672","3","9.7","2","6.5","22","71","4","12.9","26","83.9"
"421","01M188","4",2009,"All Students",25,"701","1","4","3","12","10","40","11","44","21","84"
"422","01M188","4",2010,"All Students",48,"671","7","14.6","19","39.6","13","27.1","9","18.8","22","45.8"
"423","01M188","4",2011,"All Students",30,"677","2","6.7","7","23.3","17","56.7","4","13.3","21","70"
"424","01M188","4",2012,"All Students",26,"684","0","0","9","34.6","14","53.8","3","11.5","17","65.4"
"425","01M188","5",2006,"All Students",32,"629","9","28.1","14","43.8","9","28.1","0","0","9","28.1"
"426","01M188","5",2007,"All Students",33,"642","6","18.2","12","36.4","14","42.4","1","3","15","45.5"
"427","01M188","5",2008,"All Students",32,"675","1","3.1","5","15.6","21","65.6","5","15.6","26","81.3"
"428","01M188","5",2009,"All Students",31,"681","0","0","3","9.7","20","64.5","8","25.8","28","90.3"
"429","01M188","5",2010,"All Students",26,"661","3","11.5","13","50","8","30.8","2","7.7","10","38.5"
"430","01M188","5",2011,"All Students",46,"672","4","8.7","18","39.1","20","43.5","4","8.7","24","52.2"
